id,genus,spp,tree_number,stem_number,dbh,health,alive,standing,old_plot_col,zone,plot,oldtag,dhas.1,dhas.2,notes,new_genus,new_species
Pin.tae.150.1,Pin,tae,150,1,309,4,1,1,L0,L,0,,,,,,
Jun.vir.151.1,Jun,vir,151,1,151,4,1,1,L0,L,0,,,,,,
Pin.tae.152.1,Pin,tae,152,1,,0,0,1,L0,L,0,,,,,,
Pin.tae.153.1,Pin,tae,153,1,,,,,L0,L,0,,1260,,,,
Nys.syl.154.1,Nys,syl,154,1,,,,,L0,L,0,,standing,,,,
Pin.tae.155.1,Pin,tae,155,1,100,0,0,1,L0,L,0,,1,,,,
Jun.vir.156.1,Jun,vir,156,1,125,9,1,1,L0,L,0,,,,,,
Pin.tae.157.1,Pin,tae,157,1,,,,,L0,L,0,,0,,,,
Jun.vir.158.1,Jun,vir,158,1,210,8,1,1,L0,L,0,,,,,,
Jun.vir.159.1,Jun,vir,159,1,102,7,1,1,L0,L,0,,,,,,
Pin.tae.160.1,Pin,tae,160,1,295,0,0,1,L0,L,0,,,,,,
Jun.vir.161.1,Jun,vir,161,1,149,7,1,1,L0,L,0,,,,,,
Pin.tae.162.1,Pin,tae,162,1,74,5,1,1,L0,L,0,,,,,,
Pin.tae.163.1,Pin,tae,163,1,430,0,0,1,L0,L,0,,,,,,
Jun.vir.164.1,Jun,vir,164,1,124,4,1,1,L0,L,0,,,,,,
Jun.vir.165.1,Jun,vir,165,1,78,5,1,1,L0,L,0,,,,,,
Jun.vir.166.1,Jun,vir,166,1,162,8,1,1,L0,L,0,,,,,,
Jun.vir.167.1,Jun,vir,167,1,110,5,1,1,L0,L,0,,,,,,
Pin.tae.168.1,Pin,tae,168,1,325,0,0,0,L0,L,0,,,,,,
Jun.vir.169.1,Jun,vir,169,1,104,5,1,1,L0,L,0,,,,,,
Nys.syl.170.1,Nys,syl,170,1,75,0,1,1,L0,L,0,,,,,,
Pin.tae.171.1,Pin,tae,171,1,,,,,L0,L,0,,,,,,
Nys.syl.172.1,Nys,syl,172,1,145,0,0,1,L0,L,0,,,,,,
Jun.vir.173.1,Jun,vir,173,1,,,,,L0,L,0,,,,,,
Nys.syl.174.1,Nys,syl,174,1,90,0,0,1,L0,L,0,,,,,,
Pin.tae.175.1,Pin,tae,175,1,266,0,0,1,L0,L,0,,,,,,
Jun.vir.176.1,Jun,vir,176,1,135,4,1,1,L0,L,0,,,,,,
Pin.tae.177.1,Pin,tae,177,1,,,,,L0,L,0,,,,,,
Jun.vir.178.1,Jun,vir,178,1,78,9,1,1,L0,L,0,,,,,,
Pin.tae.179.1,Pin,tae,179,1,361,4,1,1,L0,L,0,,,,,,
Jun.vir.180.1,Jun,vir,180,1,190,5,1,1,L0,L,0,,,,,,
Jun.vir.181.1,Jun,vir,181,1,64,5,1,1,L0,L,0,,,,,,
Jun.vir.182.1,Jun,vir,182,1,178,6,1,1,L0,L,0,,,,,,
Jun.vir.183.1,Jun,vir,183,1,173,5,1,1,L0,L,0,,,,,,
Jun.vir.184.1,Jun,vir,184,1,109,0,1,1,L0,L,0,,,,,,
Jun.vir.185.1,Jun,vir,185,1,95,6,1,1,L0,L,0,,,,,,
Jun.vir.186.1,Jun,vir,186,1,80,0,0,1,L0,L,0,,,,,,
Pin.tae.187.1,Pin,tae,187,1,364,4,1,1,L0,L,0,,,,,,
Jun.vir.188.1,Jun,vir,188,1,107,5,1,1,L0,L,0,,,,,,
Jun.vir.189.1,Jun,vir,189,1,384,6,1,1,L0,L,0,,,,,,
Jun.vir.190.1,Jun,vir,190,1,154,7,1,1,L0,L,0,,,,,,
Jun.vir.191.1,Jun,vir,191,1,68,1,1,1,L0,L,0,,,,,,
Jun.vir.192.1,Jun,vir,192,1,,,,,L0,L,0,,,,,,
Jun.vir.193.1,Jun,vir,193,1,,,,,L0,L,0,,,,,,
Jun.vir.194.1,Jun,vir,194,1,,,,,L0,L,0,,,,,,
Jun.vir.475.1,Jun,vir,475,1,140,5,1,1,L0,L,0,,,,,,
Jun.vir.476.1,Jun,vir,476,1,123,7,1,1,L0,L,0,,,,,,
Nys.syl.477.1,Nys,syl,477,1,101,1,1,1,L0,L,0,,,,,,
Jun.vir.478.1,Jun,vir,478,1,125,4,1,1,L0,L,0,,,,,,
Uni.spp.5064.1,Uni,spp,5064,1,92,0,0,1,L0,L,0,,,,,Nys,syl
Uni.spp.512.1,Uni,spp,512,1,,,,,L0,L,0,,,,,,
Pin.tae.905.1,Pin,tae,905,1,,0,0,1,L0,L,0,,,,,,
Pin.tae.921.1,Pin,tae,921,1,,,,,L0,L,0,,,,,,
Pin.tae.922.1,Pin,tae,922,1,,0,0,0,L0,L,0,,,,,,
Jun.vir.970.1,Jun,vir,970,1,111,1,1,1,L0,L,0,,,,posion ivy,,
Jun.vir.971.1,Jun,vir,971,1,51,5,1,1,L0,L,0,,,,,,
Pin.tae.989.1,Pin,tae,989,1,196,0,0,1,L0,L,0,,,,,,
Jun.vir.188.2,Jun,vir,188,2,93,3,1,1,L0,L,0,,,,,,
Jun.vir.916.1,Jun,vir,916,1,92,5,1,1,L0,L,0,,,,,,
Mor.cer.5152.1,Mor,cer,5152,1,53,5,1,1,L0,L,0,,,,,,
Jun.vir.107.1,Jun,vir,107,1,84,6,1,1,L1,L,1,,,,,,
Pin.tae.108.1,Pin,tae,108,1,318,0,0,1,L1,L,1,,,,,,
Jun.vir.109.1,Jun,vir,109,1,226,8,1,1,L1,L,1,,,,,,
Pin.tae.110.1,Pin,tae,110,1,132,0,0,1,L1,L,1,,,,,,
Pin.tae.111.1,Pin,tae,111,1,255,0,0,1,L1,L,1,,,,,,
Jun.vir.112.1,Jun,vir,112,1,144,6,1,1,L1,L,1,,,,,,
Pin.tae.113.1,Pin,tae,113,1,341,0,0,1,L1,L,1,,,,,,
Jun.vir.114.1,Jun,vir,114,1,181,6,1,1,L1,L,1,,,,,,
Pin.tae.115.1,Pin,tae,115,1,119,1,1,1,L1,L,1,,,,,,
Jun.vir.116.1,Jun,vir,116,1,168,5,,,L1,L,1,,,,,,
Pin.tae.117.1,Pin,tae,117,1,,0,0,1,L1,L,1,,,,,,
Jun.vir.118.1,Jun,vir,118,1,179,0,1,1,L1,L,1,,,,,,
Jun.vir.119.1,Jun,vir,119,1,,,,,L1,L,1,,,,,,
Jun.vir.120.1,Jun,vir,120,1,159,5,1,1,L1,L,1,,,,,,
Pin.tae.121.1,Pin,tae,121,1,141,0,0,1,L1,L,1,,,,,,
Jun.vir.122.1,Jun,vir,122,1,71,2,,1,L1,L,1,,,,,,
Jun.vir.123.1,Jun,vir,123,1,128,7,,1,L1,L,1,,,,,,
Jun.vir.124.1,Jun,vir,124,1,,,,,L1,L,1,,,,,,
Pin.tae.125.1,Pin,tae,125,1,,0,,1,L1,L,1,,,,,,
Pin.tae.126.1,Pin,tae,126,1,,,,,L1,L,1,,,,,,
Pin.tae.127.1,Pin,tae,127,1,80,0,,1,L1,L,1,,,,,,
Pin.tae.128.1,Pin,tae,128,1,412,2,,1,L1,L,1,,,,,,
Jun.vir.129.1,Jun,vir,129,1,158,4,,1,L1,L,1,,,,,,
Pin.tae.130.1,Pin,tae,130,1,,,,,L1,L,1,,,,,,
Jun.vir.131.1,Jun,vir,131,1,112,7,,1,L1,L,1,,,,,,
Jun.vir.132.1,Jun,vir,132,1,177,4,,1,L1,L,1,,,,,,
Jun.vir.133.1,Jun,vir,133,1,94,0,,1,L1,L,1,,,,,,
Jun.vir.134.1,Jun,vir,134,1,124,6,,1,L1,L,1,,,,,,
Jun.vir.135.1,Jun,vir,135,1,132,5,,1,L1,L,1,,,,,,
Jun.vir.136.1,Jun,vir,136,1,71,4,,1,L1,L,1,,,,,,
Pin.tae.137.1,Pin,tae,137,1,,0,,0,L1,L,1,,,,,,
Pin.tae.138.1,Pin,tae,138,1,196,0,,1,L1,L,1,,,,,,
Jun.vir.139.1,Jun,vir,139,1,,,,,L1,L,1,,,,,,
Jun.vir.140.1,Jun,vir,140,1,77,0,0,1,L1,L,1,,,,,,
Jun.vir.141.1,Jun,vir,141,1,116,7,1,1,L1,L,1,,,,,,
Jun.vir.142.1,Jun,vir,142,1,77,0,0,1,L1,L,1,,,,,,
Pin.tae.143.1,Pin,tae,143,1,301,0,0,1,L1,L,1,,,,,,
Nys.syl.144.1,Nys,syl,144,1,,,,,L1,L,1,,,,,,
Jun.vir.145.1,Jun,vir,145,1,288,5,1,1,L1,L,1,,,,,,
Jun.vir.146.1,Jun,vir,146,1,169,6,1,1,L1,L,1,,,,,,
Jun.vir.147.1,Jun,vir,147,1,84,0,0,1,L1,L,1,,,,,,
Jun.vir.148.1,Jun,vir,148,1,81,0,0,0,L1,L,1,,,,,,
Jun.vir.149.1,Jun,vir,149,1,134,5,1,1,L1,L,1,,,,,,
Mor.cer.453.1,Mor,cer,453,1,112,1,1,1,L1,L,1,,,,,,
Uni.spp.456.1,Uni,spp,456,1,62,0,0,0,L1,L,1,,,,morella,Mor,cer
Uni.spp.474.1,Uni,spp,474,1,70,0,0,0,L1,L,1,,,,morella,Mor,cer
Uni.spp.5024.1,Uni,spp,5024,1,,,,,L1,L,1,,,,jun.vir,Jun,vir
Uni.spp.5050.1,Uni,spp,5050,1,120,4,1,1,L1,L,1,,,,,,
Jun.vir.5051.1,Jun,vir,5051,1,,,,,L1,L,1,,,,,,
Jun.vir.5052.1,Jun,vir,5052,1,169,4,1,1,L1,L,1,,,,,,
Uni.spp.5053.1,Uni,spp,5053,1,161,5,1,1,L1,L,1,,,,Jun.vir,Jun,vir
Uni.spp.5055.1,Uni,spp,5055,1,,,,,L1,L,1,,,,,,
Jun.vir.5056.1,Jun,vir,5056,1,107,1,1,1,L1,L,1,,,,,,
Jun.vir.5057.1,Jun,vir,5057,1,67,4,1,1,L1,L,1,,,,,,
Uni.spp.5058.1,Uni,spp,5058,1,,0,0,1,L1,L,1,,,,Jun.vir,Jun,vir
Uni.spp.5059.1,Uni,spp,5059,1,73,0,0,1,L1,L,1,,,,Jun.vir,Jun,vir
Jun.vir.5060.1,Jun,vir,5060,1,101,5,1,1,L1,L,1,,,,,,
Jun.vir.5061.1,Jun,vir,5061,1,136,2,1,1,L1,L,1,,,,,,
Jun.vir.5062.1,Jun,vir,5062,1,144,5,1,1,L1,L,1,,,,,,
Uni.spp.5063.1,Uni,spp,5063,1,88,1,1,1,L1,L,1,,,,Fallen still live,,
Nys.syl.924.1,Nys,syl,924,1,79,0,0,1,L1,L,1,,,,,,
Pin.tae.927.1,Pin,tae,927,1,260,0,0,1,L1,L,1,,,,,,
Uni.spp.5024.1,Uni,spp,5024,1,,,,,L1,L,1,,,,,,
Pin.tae.5054.1,Pin,tae,5054,1,295,0,0,1,L1,L,1,,,,,,
Jun.vir.447.1,Jun,vir,447,1,,,,,L1,L,1,,,,,,
Jun.vir.5052.2,Jun,vir,5052,2,216,3,1,1,L1,L,1,,,,,,
Pin.tae.195.1,Pin,tae,195,1,,,,,L2,L,2,,,,,,
Jun.vir.196.1,Jun,vir,196,1,224,9,1,1,L2,L,2,,,,,,
Pin.tae.197.1,Pin,tae,197,1,252,0,0,1,L2,L,2,,,,,,
Pin.tae.198.1,Pin,tae,198,1,258,0,0,1,L2,L,2,,,,,,
Jun.vir.201.1,Jun,vir,201,1,65,0,0,1,L2,L,2,,,,,,
Jun.vir.202.1,Jun,vir,202,1,137,4,1,1,L2,L,2,,,,,,
Pin.tae.203.1,Pin,tae,203,1,255,6,1,1,L2,L,2,,,,,,
Jun.vir.204.1,Jun,vir,204,1,178,8,1,1,L2,L,2,,,,,,
Pin.tae.205.1,Pin,tae,205,1,,,,,L2,L,2,,,,,,
Pin.tae.206.1,Pin,tae,206,1,,,,,L2,L,2,,,,,,
Pin.tae.207.1,Pin,tae,207,1,95,0,0,1,L2,L,2,,,,,,
Pin.tae.208.1,Pin,tae,208,1,392,0,0,1,L2,L,2,,,,,,
Jun.vir.209.1,Jun,vir,209,1,89,8,1,1,L2,L,2,,,,,,
Uni.spp.210.1,Uni,spp,210,1,,,,,L2,L,2,,,,,,
Pin.tae.211.1,Pin,tae,211,1,177,3,1,1,L2,L,2,,,,,,
Jun.vir.212.1,Jun,vir,212,1,86,3,1,1,L2,L,2,,,,,,
Pin.tae.213.1,Pin,tae,213,1,360,0,0,1,L2,L,2,,,,,,
Jun.vir.214.1,Jun,vir,214,1,103,9,1,1,L2,L,2,,,,,,
Pin.tae.215.1,Pin,tae,215,1,325,0,1,1,L2,L,2,,,,,,
Pin.tae.216.1,Pin,tae,216,1,,,,0,L2,L,2,,,,confirmed fallen,,
Jun.vir.217.1,Jun,vir,217,1,220,8,1,1,L2,L,2,,,,,,
Pin.tae.218.1,Pin,tae,218,1,428,5,1,1,L2,L,2,,,,,,
Jun.vir.219.1,Jun,vir,219,1,155,0,0,1,L2,L,2,,,,,,
Uni.spp.220.1,Uni,spp,220,1,52,0,0,1,L2,L,2,,,,,Jun,vir
Pin.tae.221.1,Pin,tae,221,1,270,0,0,1,L2,L,2,,,,,,
Pin.tae.222.1,Pin,tae,222,1,237,0,0,1,L2,L,2,,,,,,
Jun.vir.223.1,Jun,vir,223,1,183,4,1,1,L2,L,2,,,,wtf is the history,,
Jun.vir.224.1,Jun,vir,224,1,105,6,1,1,L2,L,2,,,,,,
Pin.tae.225.1,Pin,tae,225,1,315,0,0,1,L2,L,2,,,,,,
Jun.vir.226.1,Jun,vir,226,1,88,7,1,1,L2,L,2,,,,,,
Nys.syl.227.1,Nys,syl,227,1,,,,,L2,L,2,,,,,,
Pin.tae.228.1,Pin,tae,228,1,310,5,1,1,L2,L,2,,,,,,
Jun.vir.229.1,Jun,vir,229,1,138,7,1,1,L2,L,2,,,,,,
Jun.vir.230.1,Jun,vir,230,1,127,4,1,1,L2,L,2,,,,,,
Jun.vir.231.1,Jun,vir,231,1,74,7,1,1,L2,L,2,,,,,,
Jun.vir.232.1,Jun,vir,232,1,130,6,1,1,L2,L,2,,,,,,
Uni.spp.233.1,Uni,spp,233,1,,,,,L2,L,2,,,,,,
Pin.tae.234.1,Pin,tae,234,1,,,,0,L2,L,2,,,,confirmed fallen,,
Pin.tae.235.1,Pin,tae,235,1,344,7,1,1,L2,L,2,,,,,,
Jun.vir.236.1,Jun,vir,236,1,61,0,0,0,L2,L,2,,,,,,
Pin.tae.237.1,Pin,tae,237,1,411,6,1,1,L2,L,2,,,,,,
Jun.vir.238.1,Jun,vir,238,1,,0,0,1,L2,L,2,,,,posion ivy,,
Nys.syl.239.1,Nys,syl,239,1,132,0,0,1,L2,L,2,,,,,,
Nys.syl.240.1,Nys,syl,240,1,145,1,1,1,L2,L,2,,,,,,
Pin.tae.241.1,Pin,tae,241,1,342,0,0,1,L2,L,2,,,,,,
Jun.vir.242.1,Jun,vir,242,1,155,8,1,1,L2,L,2,,,,,,
Jun.vir.496.1,Jun,vir,496,1,120,5,1,1,L2,L,2,,,,leaning now,,
Jun.vir.5041.1,Jun,vir,5041,1,152,9,1,1,L2,L,2,,,,,,
Jun.vir.5042.1,Jun,vir,5042,1,184,7,1,1,L2,L,2,,,,,,
Pin.tae.5043.1,Pin,tae,5043,1,174,6,1,1,L2,L,2,,,,,,
Jun.vir.5044.1,Jun,vir,5044,1,41,7,1,1,L2,L,2,,,,,,
Jun.vir.928.1,Jun,vir,928,1,75,0,0,1,L2,L,2,,,,,,
Nys.syl.227.2,Nys,syl,227,2,,,,,L2,L,2,,,,,,
Mor.cer.497.1,Mor,cer,497,1,100,3,1,1,L2,L,2,,,,,,
Mor.cer.804.1,Mor,cer,804,1,60,0,0,1,L2,L,2,,,,,,
Mor.cer.611.1,Mor,cer,611,1,94,3,1,1,L2,L,2,,,,,,
Mor.cer.816.1,Mor,cer,816,1,59,3,1,1,L2,L,2,,,,,,
Mor.cer.609.1,Mor,cer,609,1,54,4,1,1,L2,L,2,,,,,,
Mor.cer.614.1,Mor,cer,614,1,78,6,1,1,L2,L,2,,,,,,
Mor.cer.578.1,Mor,cer,578,1,76,8,1,1,L2,L,2,,,,,,
Jun.vir.1000.1,Jun,vir,1000,1,,,,,L3,L,3,,,,,,
Jun.vir.199.1,Jun,vir,199,1,111,3,1,1,L3,L,3,,,,,,
Pin.tae.200.1,Pin,tae,200,1,448,0,0,1,L3,L,3,,,,,,
Nys.syl.274.1,Nys,syl,274,1,156,0,0,1,L3,L,3,,,,,,
Jun.vir.275.1,Jun,vir,275,1,225,7,1,1,L3,L,3,,,,knot,,
Jun.vir.276.1,Jun,vir,276,1,107,2,1,1,L3,L,3,,,,,,
Nys.syl.277.1,Nys,syl,277,1,,0,0,1,L3,L,3,,,,,,
Jun.vir.278.1,Jun,vir,278,1,141,9,1,1,L3,L,3,,,,,,
Pin.tae.279.1,Pin,tae,279,1,400,0,0,1,L3,L,3,,,,,,
Jun.vir.280.1,Jun,vir,280,1,166,8,1,1,L3,L,3,,,,vine,,
Nys.syl.281.1,Nys,syl,281,1,156,0,0,1,L3,L,3,,,,,,
Jun.vir.282.1,Jun,vir,282,1,155,6,1,1,L3,L,3,,,,,,
Jun.vir.283.1,Jun,vir,283,1,110,7,1,1,L3,L,3,,,,,,
Jun.vir.284.1,Jun,vir,284,1,,0,0,0,L3,L,3,,,,,,
Jun.vir.285.1,Jun,vir,285,1,,0,0,0,L3,L,3,,,,,,
Jun.vir.286.1,Jun,vir,286,1,152,7,1,1,L3,L,3,,,,,,
Pin.tae.287.1,Pin,tae,287,1,327,0,0,1,L3,L,3,,,,,,
Pin.tae.288.1,Pin,tae,288,1,339,0,0,1,L3,L,3,,,,,,
Jun.vir.289.1,Jun,vir,289,1,47,0,0,1,L3,L,3,,,,,,
Jun.vir.290.1,Jun,vir,290,1,72,0,0,1,L3,L,3,,,,,,
Jun.vir.291.1,Jun,vir,291,1,95,4,1,1,L3,L,3,,,,,,
Pin.tae.292.1,Pin,tae,292,1,,0,0,1,L3,L,3,,,,,,
Jun.vir.293.1,Jun,vir,293,1,305,8,1,1,L3,L,3,,,,,,
Pin.tae.294.1,Pin,tae,294,1,405,0,0,1,L3,L,3,,,,,,
Pin.tae.295.1,Pin,tae,295,1,339,3,1,1,L3,L,3,,,,,,
Jun.vir.296.1,Jun,vir,296,1,122,6,1,1,L3,L,3,,,,,,
Jun.vir.297.1,Jun,vir,297,1,57,0,0,1,L3,L,3,,,,,,
Jun.vir.298.1,Jun,vir,298,1,64,0,0,1,L3,L,3,,,,,,
Jun.vir.299.1,Jun,vir,299,1,138,8,1,1,L3,L,3,,,,,,
Jun.vir.300.1,Jun,vir,300,1,74,5,1,1,L3,L,3,,,,tree fell on it,,
Nys.syl.301.1,Nys,syl,301,1,,,,,L3,L,3,,,,,,
Nys.syl.302.1,Nys,syl,302,1,,,,,L3,L,3,,,,,,
Jun.vir.303.1,Jun,vir,303,1,65,0,0,1,L3,L,3,,,,,,
Jun.vir.304.1,Jun,vir,304,1,145,5,1,1,L3,L,3,,,,,,
Jun.vir.305.1,Jun,vir,305,1,163,8,1,1,L3,L,3,,,,,,
Pin.tae.306.1,Pin,tae,306,1,,,,,L3,L,3,,,,,,
Nys.syl.307.1,Nys,syl,307,1,142,0,0,1,L3,L,3,,,,,,
Jun.vir.498.1,Jun,vir,498,1,94,5,1,1,L3,L,3,,,,,,
Jun.vir.499.1,Jun,vir,499,1,103,4,1,1,L3,L,3,,,,,,
Pin.tae.5065.1,Pin,tae,5065,1,,0,0,1,L3,L,3,,,,broken,,
Jun.vir.5066.1,Jun,vir,5066,1,124,5,1,1,L3,L,3,,,,,,
Pin.tae.5067.1,Pin,tae,5067,1,,,,,L3,L,3,,,,,,
Pin.tae.5068.1,Pin,tae,5068,1,385,5,1,1,L3,L,3,,,,,,
Nys.syl.5069.1,Nys,syl,5069,1,,,,,L3,L,3,,,,,,
Jun.vir.5853.1,Jun,vir,5853,1,,,,,L3,L,3,,,,,,
Nys.syl.5877.1,Nys,syl,5877,1,113,0,0,1,L3,L,3,,,,spp change,Nys,syl
Pin.tae.5878.1,Pin,tae,5878,1,391,8,1,1,L3,L,3,,,,,,
Jun.vir.5879.1,Jun,vir,5879,1,97,8,1,1,L3,L,3,,,,,,
Pin.tae.5881.1,Pin,tae,5881,1,364,0,0,1,L3,L,3,,,,,,
Uni.spp.5881.1,Uni,spp,5881,1,,0,0,1,L3,L,3,,,,"error? (pointing to ""30/10/1/NA"")",,
Nys.syl.5882.1,Nys,syl,5882,1,143,0,0,1,L3,L,3,,,,,,
Uni.spp.5885.1,Uni,spp,5885,1,307,0,0,1,L3,L,3,,,,,Pin,tae
Uni.spp.5886.1,Uni,spp,5886,1,172,7,1,1,L3,L,3,,,,,Jun,vir
Jun.vir.918.1,Jun,vir,918,1,61,0,0,1,L3,L,3,,,,species change,Jun,vir
Uni.spp.919.1,Uni,spp,919,1,104,0,0,1,L3,L,3,,,,species change not jun,Uni,spp
Pin.tae.998.1,Pin,tae,998,1,352,5,1,1,L3,L,3,,,,species change,Pin,tae
Pin.tae.5151.1,Pin,tae,5151,1,279,3,1,1,L3,L,3,,,,,,
Pin.tae.243.1,Pin,tae,243,1,,,,,L4,L,4,,,,,,
Nys.syl.244.1,Nys,syl,244,1,,,,,L4,L,4,,,,,,
Pin.tae.245.1,Pin,tae,245,1,305,4,1,1,L4,L,4,,,,,,
Jun.vir.246.1,Jun,vir,246,1,132,6,1,1,L4,L,4,,,,,,
Jun.vir.247.1,Jun,vir,247,1,102,7,1,1,L4,L,4,,,,,,
Pin.tae.248.1,Pin,tae,248,1,314,5,1,1,L4,L,4,,,,,,
Uni.spp.249.1,Uni,spp,249,1,,,,,L4,L,4,,,,,,
Jun.vir.250.1,Jun,vir,250,1,120,7,1,1,L4,L,4,,,,,,
Jun.vir.251.1,Jun,vir,251,1,79,6,1,1,L4,L,4,,,,,,
Pin.tae.252.1,Pin,tae,252,1,317,7,1,1,L4,L,4,,,,,,
Pin.tae.253.1,Pin,tae,253,1,218,0,0,1,L4,L,4,,,,,,
Pin.tae.254.1,Pin,tae,254,1,,0,0,0,L4,L,4,,,,,,
Pin.tae.255.1,Pin,tae,255,1,241,5,1,1,L4,L,4,,,,,,
Jun.vir.256.1,Jun,vir,256,1,135,7,1,1,L4,L,4,,,,,,
Jun.vir.257.1,Jun,vir,257,1,186,4,1,1,L4,L,4,,,,,,
Pin.tae.258.1,Pin,tae,258,1,323,6,1,1,L4,L,4,,,,,,
Nys.syl.259.1,Nys,syl,259,1,,,,,L4,L,4,,,,,,
Pin.tae.260.1,Pin,tae,260,1,316,7,1,1,L4,L,4,,,,,,
Pin.tae.261.1,Pin,tae,261,1,326,4,1,1,L4,L,4,,,,,,
Pin.tae.262.1,Pin,tae,262,1,483,6,1,1,L4,L,4,,,,,,
Jun.vir.263.1,Jun,vir,263,1,152,8,1,1,L4,L,4,,,,,,
Pin.tae.264.1,Pin,tae,264,1,346,0,0,1,L4,L,4,,,,,,
Jun.vir.265.1,Jun,vir,265,1,149,6,1,1,L4,L,4,,,,,,
Pin.tae.266.1,Pin,tae,266,1,,,,,L4,L,4,,,,,,
Nys.syl.267.1,Nys,syl,267,1,,,,,L4,L,4,,,,,,
Jun.vir.268.1,Jun,vir,268,1,101,4,1,1,L4,L,4,,,,,,
Jun.vir.269.1,Jun,vir,269,1,141,0,0,1,L4,L,4,,,,,,
Pin.tae.270.1,Pin,tae,270,1,126,0,0,1,L4,L,4,,,,,,
Jun.vir.271.1,Jun,vir,271,1,151,7,1,1,L4,L,4,,,,,,
Pin.tae.272.1,Pin,tae,272,1,,,,,L4,L,4,,,,,,
Pin.tae.273.1,Pin,tae,273,1,258,6,1,1,L4,L,4,,,,,,
Jun.vir.5874.1,Jun,vir,5874,1,129,5,1,1,L4,L,4,,,,,,
Jun.vir.5875.1,Jun,vir,5875,1,82,8,1,1,L4,L,4,,,,,,
Jun.vir.5876.1,Jun,vir,5876,1,77,0,0,1,L4,L,4,,,,,,
Jun.vir.923.1,Jun,vir,923,1,,0,0,0,L4,L,4,,,,23 dbh - living branch of fallen jun.vir health = 7,,
Pin.tae.925.1,Pin,tae,925,1,,0,0,0,L4,L,4,,,,rotten core standing,,
Jun.vir.923.2,Jun,vir,923,2,,,,,L4,L,4,,,,,,
Mor.cer.617.1,Mor,cer,617,1,54,7,1,1,L4,L,4,,,,,,
Mor.cer.615.1,Mor,cer,615,1,74,8,1,1,L4,L,4,,,,,,
Mor.cer.610.1,Mor,cer,610,1,58,8,1,1,L4,L,4,,,,,,
Mor.cer.613.1,Mor,cer,613,1,66,6,1,1,L4,L,4,,,,,,
Mor.cer.612.1,Mor,cer,612,1,75,5,1,1,L4,L,4,,,,,,
Mor.cer.462.1,Mor,cer,462,1,81,5,1,1,L4,L,4,,,,knot in prior year,,
Mor.cer.466.1,Mor,cer,466,1,58,5,1,1,L4,L,4,,,,,,
Mor.cer.697.1,Mor,cer,697,1,68,4,1,1,L4,L,4,,,,,,
Mor.cer.462.2,Mor,cer,462,2,60,0,1,1,L4,L,4,,,,,,
Mor.cer.615.2,Mor,cer,615,2,51,7,1,1,L4,L,4,,,,,,
Jun.vir.401.1,Jun,vir,401,1,75,0,0,1,L5,L,5,,,,,,
Jun.vir.402.1,Jun,vir,402,1,118,0,0,1,L5,L,5,,,,,,
Jun.vir.403.1,Jun,vir,403,1,170,7,1,1,L5,L,5,,,,,,
Jun.vir.404.1,Jun,vir,404,1,86,0,0,1,L5,L,5,,,,,,
Jun.vir.405.1,Jun,vir,405,1,93,7,1,1,L5,L,5,,,,,,
Pin.tae.406.1,Pin,tae,406,1,285,0,0,1,L5,L,5,,,,,,
Jun.vir.407.1,Jun,vir,407,1,192,9,1,1,L5,L,5,,,,,,
Jun.vir.408.1,Jun,vir,408,1,173,0,0,1,L5,L,5,,,,,,
Jun.vir.409.1,Jun,vir,409,1,149,0,0,1,L5,L,5,,,,,,
Jun.vir.410.1,Jun,vir,410,1,60,0,0,1,L5,L,5,,,,,,
Jun.vir.411.1,Jun,vir,411,1,100,0,0,1,L5,L,5,,,,,,
Jun.vir.412.1,Jun,vir,412,1,83,0,0,1,L5,L,5,,,,,Jun,vir
Jun.vir.413.1,Jun,vir,413,1,83,0,0,1,L5,L,5,,,,,,
Nys.syl.414.1,Nys,syl,414,1,95,0,0,1,L5,L,5,,,,,,
Pin.tae.415.1,Pin,tae,415,1,318,6,1,1,L5,L,5,,,,,,
Pin.tae.416.1,Pin,tae,416,1,138,0,0,1,L5,L,5,,,,,,
Jun.vir.417.1,Jun,vir,417,1,107,0,0,1,L5,L,5,,,,,,
Jun.vir.418.1,Jun,vir,418,1,98,0,0,1,L5,L,5,,,,,,
Pin.tae.419.1,Pin,tae,419,1,303,0,0,1,L5,L,5,,,,,,
Pin.tae.420.1,Pin,tae,420,1,352,0,0,1,L5,L,5,,,,,,
Jun.vir.421.1,Jun,vir,421,1,90,0,1,1,L5,L,5,,,,,,
Jun.vir.422.1,Jun,vir,422,1,264,8,1,1,L5,L,5,,,,,,
Jun.vir.423.1,Jun,vir,423,1,252,0,0,1,L5,L,5,,,,,Jun,vir
Pin.tae.424.1,Pin,tae,424,1,105,9,1,1,L5,L,5,,,,,,
Jun.vir.425.1,Jun,vir,425,1,240,8,1,1,L5,L,5,,,,,Jun,vir
Jun.vir.426.1,Jun,vir,426,1,,,,,L5,L,5,,,,,,
Jun.vir.427.1,Jun,vir,427,1,,,,,L5,L,5,,,,,Jun,vir
Pin.tae.428.1,Pin,tae,428,1,163,5,1,1,L5,L,5,,,,,,
Jun.vir.429.1,Jun,vir,429,1,126,8,1,1,L5,L,5,,,,,,
Pin.tae.430.1,Pin,tae,430,1,287,0,0,1,L5,L,5,,,,,,
Jun.vir.431.1,Jun,vir,431,1,118,6,1,1,L5,L,5,,,,,,
